,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
6404,1982,25,708,Work,"Best Spoken Word, Documentary Or Drama Recording",2010: Odyssey Two (Album),Arthur C. Clarke,False
6405,1982,25,708,Work,"Best Spoken Word, Documentary Or Drama Recording",Foundation's Edge (Album),Isaac Asimov,False
6406,1982,25,708,Work,"Best Spoken Word, Documentary Or Drama Recording",No Man's Land (Album),John Gielgud And Ralph Richardson,False
6407,1982,25,708,Work,"Best Spoken Word, Documentary Or Drama Recording",Charles Dickens Nicholas Nickelby (Album),Roger Rees,False
6408,1982,25,708,Work,"Best Spoken Word, Documentary Or Drama Recording",Raiders Of The Lost Ark - The Movie On Record,(Various Artists),True
6409,1982,25,713,Work,Best Cast Show Album,Cats (Album),"Andrew Lloyd Webber, Trevor Nunn & Richard Stilgoe, composers; Andrew Lloyd Webber, producer (London Cast)",False
6410,1982,25,713,Work,Best Cast Show Album,Joseph And The Amazing Technicolor Dreamcoat (Album),"Andrew Lloyd Webber, composer; Tim Rice, lyricist; Tim Rice & Roger Watson, producers (Original Cast)",False
6411,1982,25,713,Work,Best Cast Show Album,Nine (Album),"Mike Berniker, producer (Various Artists)",False
6412,1982,25,713,Work,Best Cast Show Album,Merrily We Roll Along (Album),"Stephen Sondheim, composer; Stephen Sondheim, lyricist; Thomas Z. Shepard, producer (Various Artists)",False
6413,1982,25,713,Work,Best Cast Show Album,Dreamgirls,"Henry Krieger, composer; Tom Eyen, lyricist; David Foster, producer (Various Artists)",True
6414,1982,25,715,Work,Best Comedy Recording,Great White North (Album),Bob And Doug McKenzie,False
6415,1982,25,715,Work,Best Comedy Recording,Eddie Murphy (Album),Eddie Murphy,False
6416,1982,25,715,Work,Best Comedy Recording,A Place For My Stuff (Album),George Carlin,False
6417,1982,25,715,Work,Best Comedy Recording,The Steve Martin Brothers (Album),Steve Martin,False
6418,1982,25,715,Work,Best Comedy Recording,Live On The Sunset Strip,Richard Pryor,True
6419,1983,26,585,Work,Best Traditional Blues Recording,San Francisco '83 (Album),Albert King,False
6420,1983,26,585,Work,Best Traditional Blues Recording,Blues Train (Album),Big Joe Turner And Roomful Of Blues,False
6421,1983,26,585,Work,Best Traditional Blues Recording,One More Mile (Album),"Clarence ""Gatemouth"" Brown",False
6422,1983,26,585,Work,Best Traditional Blues Recording,Texas Flood,Stevie Ray Vaughan And Double Trouble,False
6423,1983,26,585,Work,Best Traditional Blues Recording,Blues 'N' Jazz,B.B. King,True
6424,1983,26,587,Work,"Best Recording For Children - Single Or Album, Musical Or Spoken",Born To Add,"Bruce Stringbean & The ""S"" Street Band",False
6425,1983,26,587,Work,"Best Recording For Children - Single Or Album, Musical Or Spoken",The Music Machine Part II (Album),Candle,False
6426,1983,26,587,Work,"Best Recording For Children - Single Or Album, Musical Or Spoken",Rocky Mountain Holiday (Album),John Denver And The Muppets,False
6427,1983,26,587,Work,"Best Recording For Children - Single Or Album, Musical Or Spoken",Born To Add,The Sesame Street Muppets,False
6428,1983,26,587,Work,"Best Recording For Children - Single Or Album, Musical Or Spoken",E.T. The Extra-Terrestrial,Michael Jackson,True
6429,1983,26,593,Work,Best Classical Album,Verdi: Falstaff (Album),"Brenda Boozer, Renato Bruson, Carlo Maria Giulini, Dalmacio Gonzales, Barbara Hendricks, Leo Nucci, Katia Ricciarelli & Lucia Valentini Terrani, artists; Gunther Breest & Renate Kupfer, producers",False
6430,1983,26,593,Work,Best Classical Album,"Vivaldi: Four Seasons And Concerto For 4 Violins,Op. 3, No. 10/ Bach: Double Concerto BWV 1043/ Mozart: Sinfonia Concertante, K. 364 (Album)","Ivry Gitlis, Ida Haendel, Zubin Mehta, Shlomo Mintz, Itzhak Perlman, Isaac Stern & Pinchas Zukerman, artists; Steven Paul, producer",False
6431,1983,26,593,Work,Best Classical Album,Leontyne Price And Marilyn Horne In Concert At The Met (Album),"Marilyn Horne, James Levine & Leontyne Price, artists; Jay David Saks, producer",False
6432,1983,26,593,Work,Best Classical Album,Haydn: Concerto For Trumpet And Orchestra In E Flat Major/L. Mozart: Concerto For Trumpet And Orchestra In D Major/ Hummel: Concerto For Trumpet And Orchestra In E-Flat Major (Album),"Raymond Leppard & Wynton Marsalis, artists; Tom Mowrey, producer",False
6433,1983,26,593,Work,Best Classical Album,Mahler: Symphony No. 9 In D,"Georg Solti, artist; James Mallinson, producer",True
6434,1983,26,594,Work,Best Classical Orchestral Recording,Mozart: The Symphonies - Vol. 6 (Album),(Academy Of Ancient Music),False
6435,1983,26,594,Work,Best Classical Orchestral Recording,"Beethoven: Symphony No. 5 In C Minor, Op. 67 (Album)",(Los Angeles Philharmonic Orchestra),False
6436,1983,26,594,Work,Best Classical Orchestral Recording,Bernstein: West Side Story Symphonic Dances And Candide Overture/ Barber: Adagio For Strings/ Schuman: American Festival Overture (Album),(Los Angeles Philharmonic Orchestra),False
6437,1983,26,594,Work,Best Classical Orchestral Recording,"Del Tredici: In Memory Of A Summer Day (Child Alice, Part One) (Album)",(Saint Louis Symphony Orchestra),False
6438,1983,26,594,Work,Best Classical Orchestral Recording,Mahler: Symphony No. 9 In D,"Georg Solti, conductor (Chicago Symphony Orchestra)",True
6439,1983,26,595,Work,Best Opera Recording,Verdi: Falstaff (Album),"Brenda Boozer, Renato Bruson, Carlo Maria Giulini, Dalmacio Gonzalez, Barbara Hendricks, Leo Nucci, Katia Ricciarelli & Lucia Valentini Terrani; Gunther Breest & Renate Kupfer, producers (Los Angeles Master Chorale; Los Angeles Philharmonic Orchestra)",False
6440,1983,26,595,Work,Best Opera Recording,Verdi: Aida (Album),"Claudio Abbado, Placido Domingo, Nicolai Ghiaurov, Leo Nucci, Elena Obraztsova, Ruggero Raimondi & Katia Ricciarelli; Rainer Brock, producer (La Scala Opera Chorus; La Scala Opera Orchestra)",False
6441,1983,26,595,Work,Best Opera Recording,Wagner: Tristan Und Isolde (Album),"Hildegard Behrens, Leonard Bernstein, Brigitte Fassbaender, Peter Hofmann, Carlos Kleiber, Rene Kollo, Yvonne Minton, Kurt Moll, Margaret Price, Hans Sotin & Bernd Weikl; Hans Hirsch, John McClure & Erik Smith, producers (Bavarian Radio Symphony Chorus; Bavarian Radio Symphony Orchestra)",False
6442,1983,26,595,Work,Best Opera Recording,Verdi: La Traviata,"Placido Domingo, Cornell MacNeil & Teresa Stratas; James Levine, conductor; Jay David Saks & Max Wilcox, producers (Metropolitan Opera Orchestra)",True
6443,1983,26,596,Work,"Best Choral Performance, Classical",Bach: St. Matthew Passion (Album),(Knabenchor Hannover & NDR Choir; NDR Symphony Orchestra),False
6444,1983,26,596,Work,"Best Choral Performance, Classical",The Brahms Edition: Choral Works A Capella (Complete) (Album),(North German Radio Chorus - Hamburg),False
6445,1983,26,596,Work,"Best Choral Performance, Classical",Haydn: The Creation,(Vienna Singverein Chorus; Vienna Philharmonic),False
6446,1983,26,596,Work,"Best Choral Performance, Classical",Handel: Coronation Anthems (Album),"Trevor Pinnock, conductor (Choir Of Westminster Abbey; English Concert)",False
6447,1983,26,596,Work,"Best Choral Performance, Classical",Haydn: The Creation,"Georg Solti, conductor (Chicago Symphony Chorus; Chicago Symphony Orchestra)",True
6448,1983,26,597,Work,Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),"Mozart: Concerto For Violin And Orchestra No. 3 In G Major, K. 216 And No. 5 In A Major, K. 219 (Album)","Itzhak Perlman, artist",False
6449,1983,26,597,Work,Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),"Vivaldi: The Four Seasons And Concerto For 4 Violins, Op. 3, No. 10 (Album)","Ivry Gitlis, Ida Haendel, Shlomo Mintz, Itzhak Perlman, Isaac Stern & Pinchas Zukerman, artists",False
6450,1983,26,597,Work,Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),Gershwin: Rhapsody In Blue (Album),"Leonard Bernstein, artist",False
6451,1983,26,597,Work,Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),"Weber: Concerto For Clarinet No. 1 In F Minor, Op. 73/ Rossini: Theme And Variations For Clarinet And Orchestra/ Mozart: Andante In C, K. 315 (Album)","Richard Stoltzman, artist",False
6452,1983,26,597,Work,Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),Beethoven: Piano Concerto No. 3 In C Minor Op.37 (Album),"Rudolf Serkin, artist",False
6453,1983,26,597,Work,Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),Vivaldi: The Four Seasons,"Simon Standage, artist",False
6454,1983,26,597,Work,Best Classical Performance - Instrumental Soloist Or Soloists (With Orchestra),Haydn: Trumpet Concerto In E Flat/L. Mozart: Trumpet Concerto In D/Hummel: Trumpet Concerto In E Flat,"Wynton Marsalis, artist (National Philharmonic Orchestra)",True
6455,1983,26,598,Work,Best Classical Performance - Instrumental Soloist Or Soloists (Without Orchestra),"Beethoven: Sonata For Piano No. 15 In D Major, Op. 28 (\","Emil Gilels, artist",False
6456,1983,26,598,Work,Best Classical Performance - Instrumental Soloist Or Soloists (Without Orchestra),"Ravel: Gaspard De La Nuit/ Prokofiev: Sonata For Piano No. 6 In A Major, Op. 82 (Album)","Ivo Pogorelich, artist",False
6457,1983,26,598,Work,Best Classical Performance - Instrumental Soloist Or Soloists (Without Orchestra),Paganini: Caprices (24) (Album),"Shlomo Mintz, artist",False
6458,1983,26,598,Work,Best Classical Performance - Instrumental Soloist Or Soloists (Without Orchestra),Horowitz In London (Album),"Vladimir Horowitz, artist",False
6459,1983,26,598,Work,Best Classical Performance - Instrumental Soloist Or Soloists (Without Orchestra),Beethoven: Piano Sonatas Nos. 12 & 13,"Glenn Gould, artist",True
6460,1983,26,599,Work,Best Chamber Music Performance,Bartók: The String Quartets (6),"Juilliard String Quartet (Earl Carlyss, Joel Krosnick, Robert Mann & Samuel Rhodes), artists",False
6461,1983,26,599,Work,Best Chamber Music Performance,Zemlinsky: The String Quartets (Album),"La Salle Quartet (Lee Fiser, Peter Kamnitzer, Walter Levin & Henry Meyer), artists",False
6462,1983,26,599,Work,Best Chamber Music Performance,Glass: The Photographer (Album),"Michael Riesman, artist",False
6463,1983,26,599,Work,Best Chamber Music Performance,Ravel: Introduction And Allegro (Album),"Nancy Allen, David Shifrin, Tokyo String Quartet (Sadao Harada, Kikuei Ikeda, Kazuhide Isomura & Peter Oundjian) & Ransom Wilson, artists",False
6464,1983,26,599,Work,Best Chamber Music Performance,Beethoven: \,"Vladimir Ashkenazy, Lynn Harrell & Itzhak Perlman, artists",False
6465,1983,26,599,Work,Best Chamber Music Performance,"Brahms: Sonata For Cello And Piano In E Minor, Op. 38 And Sonata In F, Op. 99","Mstislav Rostropovich & Rudolf Serkin, artists",True
6466,1983,26,600,Work,Best Classical Vocal Performance,Faure: La Bonne Chanson; Debussy: Chansons de Bilitis and Ariettes Oubliees,Elly Ameling,False
6467,1983,26,600,Work,Best Classical Vocal Performance,Frederica von Stade Live!,Frederica von Stade,False
6468,1983,26,600,Work,Best Classical Vocal Performance,Berlioz: La Mort de Cleopatre,Jessye Norman,False
6469,1983,26,600,Work,Best Classical Vocal Performance,"Mozart: Concert Arias (Andromeda, Il Burbero di Buon Core, Artaserse, Idomeneo, Cerere Placata)",Kiri Te Kanawa,False
6470,1983,26,600,Work,Best Classical Vocal Performance,Verdi: Arias (Leontyne Price Sings Verdi),Leontyne Price,True
6471,1983,26,604,Work,"Best Country Vocal Performance, Female",Baby What About You (Single),Crystal Gayle,False
6472,1983,26,604,Work,"Best Country Vocal Performance, Female",Baby I Lied (Single),Deborah Allen,False
6473,1983,26,604,Work,"Best Country Vocal Performance, Female",Burlap And Satin (Album),Dolly Parton,False
6474,1983,26,604,Work,"Best Country Vocal Performance, Female",Last Date (Album),Emmylou Harris,False
6475,1983,26,604,Work,"Best Country Vocal Performance, Female",A Little Good News,Anne Murray,True
6476,1983,26,605,Work,"Best Country Vocal Performance, Male",Holding Her And Loving You (Single),Earl Thomas Conley,False
6477,1983,26,605,Work,"Best Country Vocal Performance, Male",All My Life (Single),Kenny Rogers,False
6478,1983,26,605,Work,"Best Country Vocal Performance, Male",Born To Love Me (Single),Ray Charles,False
6479,1983,26,605,Work,"Best Country Vocal Performance, Male",Stranger In My House (Single),Ronnie Milsap,False
6480,1983,26,605,Work,"Best Country Vocal Performance, Male",If You're Gonna Do Me Wrong (Do It Right) (Single),Vern Gosdin,False
6481,1983,26,605,Work,"Best Country Vocal Performance, Male",I.O.U.,Lee Greenwood,True
6482,1983,26,606,Work,Best Country Performance By A Duo Or Group With Vocal,Houston (Means I'm One Day Closer To You),Larry Gatlin And The Gatlin Brothers,False
6483,1983,26,606,Work,Best Country Performance By A Duo Or Group With Vocal,Pancho And Lefty,Merle Haggard And Willie Nelson,False
6484,1983,26,606,Work,Best Country Performance By A Duo Or Group With Vocal,American Made (Album),The Oak Ridge Boys,False
6485,1983,26,606,Work,Best Country Performance By A Duo Or Group With Vocal,Take It To The Limit (Album),Willie Nelson And Waylon Jennings,False
6486,1983,26,606,Work,Best Country Performance By A Duo Or Group With Vocal,The Closer You Get...,Alabama,True
6487,1983,26,608,Work,Best Country Instrumental Performance,Classic Country I (Track),Albert Coleman's Atlanta Pops,False
6488,1983,26,608,Work,Best Country Instrumental Performance,Tara Theme (Track),Chet Atkins,False
6489,1983,26,608,Work,Best Country Instrumental Performance,Doc And Merle Watson's Guitar Album (Album),Doc And Merle Watson,False
6490,1983,26,608,Work,Best Country Instrumental Performance,Roller Coaster (Track),Earl Scruggs,False
6491,1983,26,608,Work,Best Country Instrumental Performance,Wildwood Flower (Single),Roy Clark,False
6492,1983,26,608,Work,Best Country Instrumental Performance,Fireball,The New South,True
6493,1983,26,609,Work,Best New Country Song,A Little Good News (Single),"Charlie Black, Rory Bourke & Tommy Rocco, songwriters (Anne Murray)",False
6494,1983,26,609,Work,Best New Country Song,Baby I Lied (Single),"Deborah Allen, Rory Bourke & Rafe Van Hoy, songwriters (Deborah Allen)",False
6495,1983,26,609,Work,Best New Country Song,I.O.U. (Single),"Kerry Chater & Austin Roberts, songwriters (Lee Greenwood)",False
6496,1983,26,609,Work,Best New Country Song,Lady Down On Love (Single),"Randy Owen, songwriter (Alabama)",False
6497,1983,26,609,Work,Best New Country Song,Stranger In My House,"Mike Reid, songwriter (Ronnie Milsap)",True
6498,1983,26,612,Work,Best Instrumental Composition,Dream Hunter,"Dan Sembello & Michael Sembello, composers (Sergio Mendes)",False
6499,1983,26,612,Work,Best Instrumental Composition,An Actor's Life,"Dave Grusin, composer (Dave Grusin)",False
6500,1983,26,612,Work,Best Instrumental Composition,The Thorn Birds Theme,"Henry Mancini, composer (Henry Mancini)",False
6501,1983,26,612,Work,Best Instrumental Composition,Rockit,"Michael Beinhorn, Herbie Hancock & Bill Laswell, composers (Herbie Hancock)",False
6502,1983,26,612,Work,Best Instrumental Composition,Love Theme From Flashdance,"Giorgio Moroder, composer (Various Artists (Helen St. John))",True
6503,1983,26,613,Work,Best Album Of Original Score Written For A Motion Picture Or A Television Special,Tootsie Original Motion Picture Soundtrack (Album),"Alan Bergman, Marilyn Bergman & Dave Grusin, composers (Various Artists)",False
6504,1983,26,613,Work,Best Album Of Original Score Written For A Motion Picture Or A Television Special,Gandhi (Album),"George Fenton & Ravi Shankar, composers (Various Artists)",False
6505,1983,26,613,Work,Best Album Of Original Score Written For A Motion Picture Or A Television Special,Star Wars - The Return Of The Jedi,"John Williams, composer (John Williams)",False
6506,1983,26,613,Work,Best Album Of Original Score Written For A Motion Picture Or A Television Special,Stayin' Alive (Album),"Vince Dicola, Joe ""Bean"" Esposito, Tommy Farragher, Bruce Stephen Foster, Roy Freeland, Barry Gibb, Maurice Gibb, Robin Gibb, Tom Marolda & Frank Stallone, composers (Various Artists)",False
6507,1983,26,613,Work,Best Album Of Original Score Written For A Motion Picture Or A Television Special,Flashdance,"Michael Boddicker, Irene Cara, Kim Carnes, Douglas Cotler, Keith Forsey, Richard Gilbert, Jerry Hey, Duane Hitchings, Craig Krampf, Ronald Magness, Dennis Matkosky, Giorgio Moroder, Phil Ramone, Michael Sembello & Shandi Sinnamon, composers (Various Artists)",True
6508,1983,26,617,Work,Best Vocal Arrangement For Two Or More Voices,Code Of Ethics (Track),"Alan Paul & Randy Waldman, arrangers (Manhattan Transfer)",False
6509,1983,26,617,Work,Best Vocal Arrangement For Two Or More Voices,Down South Camp Meetin' (Track),"Janis Siegel, arranger (Manhattan Transfer)",False
6510,1983,26,617,Work,Best Vocal Arrangement For Two Or More Voices,The Night That Monk Returned To Heaven (Track),"Jeremy Lubbock, arranger (Manhattan Transfer)",False
6511,1983,26,617,Work,Best Vocal Arrangement For Two Or More Voices,Red Clay (Track),"Todd Buffa, arranger (Rare Silk)",False
6512,1983,26,617,Work,Best Vocal Arrangement For Two Or More Voices,Be Bop Medley,"Chaka Khan & Arif Mardin, arrangers (Chaka Khan)",True
6513,1983,26,618,Work,Best Arrangement On An Instrumental,Afternoon Of A Prawn (Track),"Bob Florence, arranger (Bob Florence)",False
6514,1983,26,618,Work,Best Arrangement On An Instrumental,Too Hip For The Room (Track),"Pat (Patrick) Williams, arranger (Pat (Patrick) Williams, conductor)",False
6515,1983,26,618,Work,Best Arrangement On An Instrumental,I Got Rhythm (Track),"Rob McConnell, arranger (Rob McConnell And The Boss Brass)",False
6516,1983,26,618,Work,Best Arrangement On An Instrumental,Remembering Bud (Track),"Toshiko Akiyoshi, arranger (Toshiko Akiyoshi - Lew Tabackin Big Band)",False
6517,1983,26,618,Work,Best Arrangement On An Instrumental,Summer Sketches '82,"Dave Grusin, arranger (Dave Grusin)",True
6518,1983,26,619,Work,Best Instrumental Arrangement Accompanying Vocal(S),Be Bop Medley (Track),"Arif Mardin, arranger (Chaka Khan)",False
6519,1983,26,619,Work,Best Instrumental Arrangement Accompanying Vocal(S),Mornin' (Track),"David Foster, Jay Graydon & Jeremy Lubbock, arrangers (Al Jarreau)",False
6520,1983,26,619,Work,Best Instrumental Arrangement Accompanying Vocal(S),All Night Long (All Night) (Single),"James Anthony Carmichael & Lionel Richie, arrangers (Lionel Richie)",False
6521,1983,26,619,Work,Best Instrumental Arrangement Accompanying Vocal(S),Step By Step (Track),"Tom Canning, Jay Graydon, Jerry Hey & Al Jarreau, arrangers (Al Jarreau)",False
6522,1983,26,619,Work,Best Instrumental Arrangement Accompanying Vocal(S),What's New,"Nelson Riddle, arranger (Linda Ronstadt)",True
6523,1983,26,620,Work,Best Album Package,One Night With A Stranger (Album),"Bill Levy & Murry Whiteman, art directors (Martin Briley)",False
6524,1983,26,620,Work,Best Album Package,Records (Album),"Lynne Dresse Breslin & Bob Defrin, art directors (Foreigner)",False
6525,1983,26,620,Work,Best Album Package,The Key (Album),"Michael Ross, art director (Joan Armatrading)",False
6526,1983,26,620,Work,Best Album Package,Nothing But The Truth (Album),"Richard Seireeni, art director (Mac McAnally)",False
6527,1983,26,620,Work,Best Album Package,Speaking In Tongues,"Robert Rauschenberg, art director (Talking Heads)",True
6528,1983,26,621,Work,Best Album Notes,Seven Come Eleven (Album),"John McDonough, album notes writer (Benny Goodman)",False
6529,1983,26,621,Work,Best Album Notes,"The Fugs Greatest Hits, Vol. I (Album)","Lester Bangs, album notes writer (The Fugs)",False
6530,1983,26,621,Work,Best Album Notes,The Okeh Sessions (Album),"Peter Guralnick, album notes writer (Big Maybelle)",False
6531,1983,26,621,Work,Best Album Notes,Giants Of Jazz/Joe Sullivan (Album),"Richard B. Hadlock, album notes writer (Joe Sullivan)",False
6532,1983,26,621,Work,Best Album Notes,The Interplay Sessions,"Orrin Keepnews, album notes writer (Bill Evans)",True
6533,1983,26,622,Work,Best Historical Album,Kings Of New Orleans Jazz (Album),"(Jelly Roll Morton, King Oliver, Sidney Bechet)",False
6534,1983,26,622,Work,Best Historical Album,The Complete Blue Note Recordings Of Thelonious (Album),(Thelonious Monk),False
6535,1983,26,622,Work,Best Historical Album,Back In The Saddle Again: American Cowboy Songs (Album),(Various Country And Western Artists),False
6536,1983,26,622,Work,Best Historical Album,The Motown Story: The First 25 Years (Album),(Various),False
6537,1983,26,622,Work,Best Historical Album,"The Greatest Recordings Of Arturo Toscanini - Symphonies, Vol. I",(Arturo Toscanini),True
6538,1983,26,625,Work,Best Ethnic Or Traditional Folk Recording,Renaissance Of The Celtic Harp (Album),Alan Stivell,False
6539,1983,26,625,Work,Best Ethnic Or Traditional Folk Recording,Synchro System (Album),King Sunny Ade And His African Beats,False
6540,1983,26,625,Work,Best Ethnic Or Traditional Folk Recording,Raga Mishra Piloo (Album),Ravi Shankar And Ali Akbar Khan,False
6541,1983,26,625,Work,Best Ethnic Or Traditional Folk Recording,The Grey Fox (Album),The Chieftains,False
6542,1983,26,625,Work,Best Ethnic Or Traditional Folk Recording,I'm Here,Clifton Chenier & His Red Hot Louisiana Band,True
6543,1983,26,627,Work,Record Of The Year,Flashdance...What A Feeling (Single),Irene Cara,False
6544,1983,26,627,Work,Record Of The Year,All Night Long (All Night) (Single),Lionel Richie,False
6545,1983,26,627,Work,Record Of The Year,Maniac (Single),Michael Sembello,False
6546,1983,26,627,Work,Record Of The Year,Every Breath You Take (Single),The Police,False
6547,1983,26,627,Work,Record Of The Year,Beat It,Michael Jackson,True
6548,1983,26,628,Work,Album Of The Year,Flashdance (Original Soundtrack From The Motion Picture),(Various Artists),False
6549,1983,26,628,Work,Album Of The Year,An Innocent Man (Album),Billy Joel,False
6550,1983,26,628,Work,Album Of The Year,Let's Dance (Album),David Bowie,False
6551,1983,26,628,Work,Album Of The Year,Synchronicity (Album),The Police,False
6552,1983,26,628,Work,Album Of The Year,Thriller,Michael Jackson,True
6553,1983,26,629,Work,Song Of The Year,Maniac (Single),"Dennis Matkosky & Michael Sembello, songwriters (Michael Sembello)",False
6554,1983,26,629,Work,Song Of The Year,All Night Long (All Night) (Single),"Lionel Richie, songwriter (Lionel Richie)",False
6555,1983,26,629,Work,Song Of The Year,Beat It (Single),"Michael Jackson, songwriter (Michael Jackson)",False
6556,1983,26,629,Work,Song Of The Year,Billie Jean (Single),"Michael Jackson, songwriter (Michael Jackson)",False
6557,1983,26,629,Work,Song Of The Year,Every Breath You Take,"Sting, songwriter (The Police)",True
6558,1983,26,630,Nominee,Best New Artist,,Big Country,False
6559,1983,26,630,Nominee,Best New Artist,,Men Without Hats,False
6560,1983,26,630,Nominee,Best New Artist,,Musical Youth,False
6561,1983,26,630,Nominee,Best New Artist,,The Eurythmics,False
6562,1983,26,630,Nominee,Best New Artist,,Culture Club,True
6563,1983,26,637,Work,Best Inspirational Performance,Peace In The Valley (Album),B.J. Thomas,False
6564,1983,26,637,Work,Best Inspirational Performance,I've Come Back (To Say I Love You One More Time) (Track),Cristy Lane,False
6565,1983,26,637,Work,Best Inspirational Performance,Noel! Noel! (Album),Leontyne Price,False
6566,1983,26,637,Work,Best Inspirational Performance,Precious Lord (Track),Linda Hopkins,False
6567,1983,26,637,Work,Best Inspirational Performance,He's A Rebel,Donna Summer,True
6568,1983,26,641,Work,"Best Gospel Performance, Female",Come Celebrate Jesus (Track),Cynthia Clawson,False
6569,1983,26,641,Work,"Best Gospel Performance, Female",Reign On Me (Album),Michele Pillar,False
6570,1983,26,641,Work,"Best Gospel Performance, Female",The Gift Goes On (Album),Sandi Patti,False
6571,1983,26,641,Work,"Best Gospel Performance, Female",War Of Love (Album),Sheila Walsh,False
6572,1983,26,641,Work,"Best Gospel Performance, Female",Ageless Medley,Amy Grant,True
6573,1983,26,642,Work,"Best Gospel Performance, Male",Chariots Of Fire (Album),Dino,False
6574,1983,26,642,Work,"Best Gospel Performance, Male",I Put Away My Idols (Album),Dion,False
6575,1983,26,642,Work,"Best Gospel Performance, Male",Michael W. Smith Project (Album),Michael W. Smith,False
6576,1983,26,642,Work,"Best Gospel Performance, Male",I Exalt Thee (Album),Phil Driscoll,False
6577,1983,26,642,Work,"Best Gospel Performance, Male",Walls Of Glass,Russ Taff,True
6578,1983,26,643,Work,Best Gospel Performance By A Duo Or Group,"Masters V Featuring: Hovie Lister, J.D. Sumner, James Blackwood, Jake Hess, Shaun Neilsen (Album)",Masters V,False
6579,1983,26,643,Work,Best Gospel Performance By A Duo Or Group,More (Album),Mylon LeFevre And Broken Heart,False
6580,1983,26,643,Work,Best Gospel Performance By A Duo Or Group,No Other Name But Jesus (Track),The Gaither Vocal Band,False
6581,1983,26,643,Work,Best Gospel Performance By A Duo Or Group,Side By Side,The Imperials,False
6582,1983,26,643,Work,Best Gospel Performance By A Duo Or Group,White Heart (Album),White Heart,False
6583,1983,26,643,Work,Best Gospel Performance By A Duo Or Group,More Than Wonderful,Sandi Patti & Larnelle Harris,True
6584,1983,26,647,Work,"Best Soul Gospel Performance, Female",God Is Able To Carry You Through (Album),Albertina Walker,False
6585,1983,26,647,Work,"Best Soul Gospel Performance, Female",Make Me An Instrument (Album),Candi Staton,False
6586,1983,26,647,Work,"Best Soul Gospel Performance, Female","Jesus, I Love Calling Your Name (Album)",Shirley Caesar,False
6587,1983,26,647,Work,"Best Soul Gospel Performance, Female",Determined (Album),Tramaine Hawkins,False
6588,1983,26,647,Work,"Best Soul Gospel Performance, Female",Peace Be Still (Album),Vanessa Bell Armstrong,False
6589,1983,26,647,Work,"Best Soul Gospel Performance, Female",We Sing Praises,Sandra Crouch,True
6590,1983,26,648,Work,"Best Soul Gospel Performance, Male",Cornerstone (Track),Leon Patillo,False
6591,1983,26,648,Work,"Best Soul Gospel Performance, Male",Longtime Friends (Album),Morris Chapman,False
6592,1983,26,648,Work,"Best Soul Gospel Performance, Male","Precious Lord, Take My Hand (Track)",Solomon Burke,False
6593,1983,26,648,Work,"Best Soul Gospel Performance, Male","Take My Hand, Precious Lord (Track)",Thomas A. Dorsey,False
6594,1983,26,648,Work,"Best Soul Gospel Performance, Male",I'll Rise Again,Al Green,True
6595,1983,26,649,Work,Best Soul Gospel Performance By A Duo Or Group,He's Worthy (Track),"Andrae Crouch, Jean Johnson, Sandra Crouch, Linda McCrary",False
6596,1983,26,649,Work,Best Soul Gospel Performance By A Duo Or Group,Glad I Heard Your Voice (Track),"Andrae Crouch, Sandra Crouch",False
6597,1983,26,649,Work,Best Soul Gospel Performance By A Duo Or Group,Sincerely (Album),The Clark Sisters,False
6598,1983,26,649,Work,Best Soul Gospel Performance By A Duo Or Group,Long Time Comin' (Album),The Winans,False
6599,1983,26,649,Work,Best Soul Gospel Performance By A Duo Or Group,I'm So Glad I'm Standing Here Today,Barbara Mandrell & Bobby Jones,True
6600,1983,26,652,Work,"Best Jazz Fusion Performance, Vocal Or Instrumental",Star People (Album),Miles Davis,False
6601,1983,26,652,Work,"Best Jazz Fusion Performance, Vocal Or Instrumental",City Kids (Album),Spyro Gyra,False
6602,1983,26,652,Work,"Best Jazz Fusion Performance, Vocal Or Instrumental",Procession (Album),Weather Report,False
6603,1983,26,652,Work,"Best Jazz Fusion Performance, Vocal Or Instrumental",Mirage A Trois (Album),Yellowjackets,False
6604,1983,26,652,Work,"Best Jazz Fusion Performance, Vocal Or Instrumental",Travels,Pat Metheny Group,True
6605,1983,26,653,Work,"Best Jazz Vocal Performance, Female",Whatever Happened To Love? (Album),Betty Carter,False
6606,1983,26,653,Work,"Best Jazz Vocal Performance, Female",Big City (Album),Ernestine Anderson,False
6607,1983,26,653,Work,"Best Jazz Vocal Performance, Female",Crazy And Mixed Up (Album),Sarah Vaughan,False
6608,1983,26,653,Work,"Best Jazz Vocal Performance, Female",Sue Raney Sings The Music Of Johnny Mandel (Album),Sue Raney,False
6609,1983,26,653,Work,"Best Jazz Vocal Performance, Female",The Best Is Yet To Come,Ella Fitzgerald,True
6610,1983,26,654,Work,"Best Jazz Vocal Performance, Male",The Dave Frishberg Songbook - Volume 2 (Album),Dave Frishberg,False
